mondo_id,mapping_type,doid_id,mapping_justification,mondo_label,doid_label
MONDO:0000518,skos:exactMatch,DOID:0050900,semapv:UnspecifiedMatching,sacrum chordoma,sacrum chordoma
MONDO:0000519,skos:exactMatch,DOID:0050901,semapv:UnspecifiedMatching,corpus callosum oligodendroglioma,corpus callosum oligodendroglioma
MONDO:0000520,skos:exactMatch,DOID:0050903,semapv:UnspecifiedMatching,parietal lobe ependymal tumor,parietal lobe ependymoma
MONDO:0000521,skos:exactMatch,DOID:0050904,semapv:UnspecifiedMatching,salivary gland carcinoma,salivary gland carcinoma
MONDO:0000524,skos:exactMatch,DOID:0050907,semapv:UnspecifiedMatching,mixed extragonadal germ cell cancer,mixed extragonadal germ cell cancer
MONDO:0000525,skos:exactMatch,DOID:0050910,semapv:UnspecifiedMatching,cecum villous adenoma,cecum adenoma
MONDO:0000527,skos:exactMatch,DOID:0050912,semapv:UnspecifiedMatching,colon adenoma,colon adenoma
MONDO:0000530,skos:exactMatch,DOID:0050915,semapv:UnspecifiedMatching,rectum adenoma,rectal adenoma
MONDO:0000531,skos:exactMatch,DOID:0050916,semapv:UnspecifiedMatching,bronchus mucoepidermoid carcinoma,bronchus mucoepidermoid carcinoma
MONDO:0000532,skos:exactMatch,DOID:0050917,semapv:UnspecifiedMatching,lung combined type small cell adenocarcinoma,lung combined type small cell adenocarcinoma
MONDO:0000534,skos:exactMatch,DOID:0050919,semapv:UnspecifiedMatching,trachea mucoepidermoid carcinoma,trachea mucoepidermoid carcinoma
MONDO:0000536,skos:exactMatch,DOID:0050921,semapv:UnspecifiedMatching,pharyngeal squamous cell carcinoma,pharynx squamous cell carcinoma
MONDO:0000539,skos:exactMatch,DOID:0050924,semapv:UnspecifiedMatching,striated muscle rhabdoid tumor,striated muscle rhabdoid tumor
MONDO:0000540,skos:exactMatch,DOID:0050925,semapv:UnspecifiedMatching,small intestinal neuroendocrine tumor G1,small intestine carcinoid neuroendocrine tumor
MONDO:0000541,skos:exactMatch,DOID:0050926,semapv:UnspecifiedMatching,jejunal adenocarcinoma,jejunal adenocarcinoma
MONDO:0000543,skos:exactMatch,DOID:0050928,semapv:UnspecifiedMatching,ovarian melanoma,ovarian melanoma
MONDO:0000544,skos:exactMatch,DOID:0050929,semapv:UnspecifiedMatching,mucosal melanoma,mucosal melanoma
MONDO:0000545,skos:exactMatch,DOID:0050930,semapv:UnspecifiedMatching,sublingual gland adenoid cystic carcinoma,sublingual gland adenoid cystic carcinoma
MONDO:0000548,skos:exactMatch,DOID:0050934,semapv:UnspecifiedMatching,ovarian clear cell cancer,ovarian clear cell carcinoma
MONDO:0000549,skos:exactMatch,DOID:0050935,semapv:UnspecifiedMatching,cervical neuroblastoma,cervical neuroblastoma
MONDO:0000550,skos:exactMatch,DOID:0050936,semapv:UnspecifiedMatching,extra-adrenal sympathetic paraganglioma,extra-adrenal pheochromocytoma
MONDO:0000551,skos:exactMatch,DOID:0050937,semapv:UnspecifiedMatching,retroperitoneal neuroblastoma,retroperitoneal neuroblastoma
MONDO:0000552,skos:exactMatch,DOID:0050938,semapv:UnspecifiedMatching,breast lobular carcinoma,breast lobular carcinoma
MONDO:0000553,skos:exactMatch,DOID:0050939,semapv:UnspecifiedMatching,uterine corpus endometrial carcinoma,uterine corpus endometrial carcinoma
MONDO:0000554,skos:exactMatch,DOID:0050940,semapv:UnspecifiedMatching,endocervical adenocarcinoma,endocervical adenocarcinoma
MONDO:0000563,skos:exactMatch,DOID:0050988,semapv:UnspecifiedMatching,GRID2-related autosomal dominant spinocerebellar ataxia,GRID2-related spinocerebellar ataxia
MONDO:0000565,skos:exactMatch,DOID:0060000,semapv:UnspecifiedMatching,infective endocarditis,infective endocarditis
MONDO:0000568,skos:exactMatch,DOID:0060004,semapv:UnspecifiedMatching,autoimmune disorder of central nervous system,autoimmune disease of central nervous system
MONDO:0000569,skos:exactMatch,DOID:0060005,semapv:UnspecifiedMatching,autoimmune disorder of endocrine system,autoimmune disease of endocrine system
MONDO:0000572,skos:exactMatch,DOID:0060011,semapv:UnspecifiedMatching,recombinase activating gene 1 deficiency,recombinase activating gene 1 deficiency
MONDO:0000573,skos:exactMatch,DOID:0060012,semapv:UnspecifiedMatching,recombinase activating gene 2 deficiency,recombinase activating gene 2 deficiency
MONDO:0000583,skos:exactMatch,DOID:0060026,semapv:UnspecifiedMatching,immunoglobulin beta deficiency,immunoglobulin beta deficiency
MONDO:0000586,skos:exactMatch,DOID:0060029,semapv:UnspecifiedMatching,autoimmune disorder of exocrine system,autoimmune disease of exocrine system
MONDO:0000587,skos:exactMatch,DOID:0060030,semapv:UnspecifiedMatching,"autoimmune disease of ear, nose and throat","autoimmune disease of eyes, ear, nose and throat"
MONDO:0000588,skos:exactMatch,DOID:0060031,semapv:UnspecifiedMatching,autoimmune disorder of gastrointestinal tract,autoimmune disease of gastrointestinal tract
MONDO:0000589,skos:exactMatch,DOID:0060032,semapv:UnspecifiedMatching,autoimmune disorder of musculoskeletal system,autoimmune disease of musculoskeletal system
MONDO:0000590,skos:exactMatch,DOID:0060033,semapv:UnspecifiedMatching,autoimmune disorder of peripheral nervous system,autoimmune disease of peripheral nervous system
MONDO:0000591,skos:exactMatch,DOID:0060036,semapv:UnspecifiedMatching,intrinsic cardiomyopathy,intrinsic cardiomyopathy
MONDO:0000592,skos:exactMatch,DOID:0060038,semapv:UnspecifiedMatching,specific developmental disorder,specific developmental disorder
MONDO:0000594,skos:exactMatch,DOID:0060040,semapv:UnspecifiedMatching,pervasive developmental disorder,pervasive developmental disorder
MONDO:0000595,skos:exactMatch,DOID:0060043,semapv:UnspecifiedMatching,sexual disorder,sexual health disorder
MONDO:0000596,skos:exactMatch,DOID:0060044,semapv:UnspecifiedMatching,paraphilic disorder,paraphilia disorder
MONDO:0000597,skos:exactMatch,DOID:0060045,semapv:UnspecifiedMatching,Munchausen by proxy,Munchausen by proxy
MONDO:0000598,skos:exactMatch,DOID:0060046,semapv:UnspecifiedMatching,aphasia,aphasia
MONDO:0000599,skos:exactMatch,DOID:0060047,semapv:UnspecifiedMatching,writing disorder,writing disorder
MONDO:0000600,skos:exactMatch,DOID:0060048,semapv:UnspecifiedMatching,nosophobia,nosophobia
MONDO:0000601,skos:exactMatch,DOID:0060049,semapv:UnspecifiedMatching,obsolete autoimmune disorder of urogenital tract,autoimmune disease of urogenital tract
MONDO:0000602,skos:exactMatch,DOID:0060050,semapv:UnspecifiedMatching,autoimmune disorder of blood,autoimmune disease of blood
MONDO:0000603,skos:exactMatch,DOID:0060051,semapv:UnspecifiedMatching,autoimmune disorder of cardiovascular system,autoimmune disease of cardiovascular system
MONDO:0000605,skos:exactMatch,DOID:0060056,semapv:UnspecifiedMatching,hypersensitivity reaction disease,hypersensitivity reaction disease
MONDO:0000606,skos:exactMatch,DOID:0060057,semapv:UnspecifiedMatching,obsolete gluten allergy,gluten allergy
MONDO:0000607,skos:exactMatch,DOID:0060061,semapv:UnspecifiedMatching,primary cutaneous T-cell non-Hodgkin lymphoma,primary cutaneous T-cell non-Hodgkin lymphoma
MONDO:0000608,skos:exactMatch,DOID:0060062,semapv:UnspecifiedMatching,familial juvenile hyperuricemic nephropathy,autosomal dominant tubulointerstitial kidney disease
MONDO:0000610,skos:exactMatch,DOID:0060068,semapv:UnspecifiedMatching,marantic endocarditis,nonbacterial thrombotic endocarditis
MONDO:0000611,skos:exactMatch,DOID:0060071,semapv:UnspecifiedMatching,pre-malignant neoplasm,pre-malignant neoplasm
MONDO:0000612,skos:exactMatch,DOID:0060073,semapv:UnspecifiedMatching,lymphatic system cancer,lymphatic system cancer
MONDO:0000615,skos:exactMatch,DOID:0060077,semapv:UnspecifiedMatching,progesterone-receptor positive breast cancer,progesterone-receptor positive breast cancer
MONDO:0000616,skos:exactMatch,DOID:0060078,semapv:UnspecifiedMatching,progesterone-receptor negative breast cancer,progesterone-receptor negative breast cancer
MONDO:0000618,skos:exactMatch,DOID:0060080,semapv:UnspecifiedMatching,Her2-receptor negative breast cancer,Her2-receptor negative breast cancer
MONDO:0000620,skos:exactMatch,DOID:0060082,semapv:UnspecifiedMatching,breast benign neoplasm,breast benign neoplasm
MONDO:0000621,skos:exactMatch,DOID:0060083,semapv:UnspecifiedMatching,immune system cancer,immune system cancer
MONDO:0000624,skos:exactMatch,DOID:0060086,semapv:UnspecifiedMatching,benign female reproductive system neoplasm,female reproductive organ benign neoplasm
MONDO:0000625,skos:exactMatch,DOID:0060087,semapv:UnspecifiedMatching,benign male reproductive system neoplasm,male reproductive organ benign neoplasm
MONDO:0000626,skos:exactMatch,DOID:0060088,semapv:UnspecifiedMatching,vestibular gland benign neoplasm,vestibular gland benign neoplasm
MONDO:0000627,skos:exactMatch,DOID:0060089,semapv:UnspecifiedMatching,benign endocrine neoplasm,endocrine organ benign neoplasm
MONDO:0000628,skos:exactMatch,DOID:0060090,semapv:UnspecifiedMatching,central nervous system organ benign neoplasm,central nervous system benign neoplasm
MONDO:0000629,skos:exactMatch,DOID:0060091,semapv:UnspecifiedMatching,cardiovascular organ benign neoplasm,cardiovascular organ benign neoplasm
MONDO:0000630,skos:exactMatch,DOID:0060092,semapv:UnspecifiedMatching,immune system organ benign neoplasm,immune system organ benign neoplasm
MONDO:0000631,skos:exactMatch,DOID:0060094,semapv:UnspecifiedMatching,bone benign neoplasm,bone benign neoplasm
MONDO:0000632,skos:exactMatch,DOID:0060095,semapv:UnspecifiedMatching,uterine benign neoplasm,uterine benign neoplasm
MONDO:0000633,skos:exactMatch,DOID:0060096,semapv:UnspecifiedMatching,sensory organ benign neoplasm,sensory organ benign neoplasm
MONDO:0000634,skos:exactMatch,DOID:0060097,semapv:UnspecifiedMatching,thoracic benign neoplasm,thoracic benign neoplasm
MONDO:0000636,skos:exactMatch,DOID:0060099,semapv:UnspecifiedMatching,musculoskeletal system benign neoplasm,musculoskeletal system benign neoplasm
MONDO:0000637,skos:exactMatch,DOID:0060100,semapv:UnspecifiedMatching,musculoskeletal system cancer,musculoskeletal system cancer
MONDO:0000639,skos:exactMatch,DOID:0060102,semapv:UnspecifiedMatching,cartilage cancer,cartilage cancer
MONDO:0000640,skos:exactMatch,DOID:0060103,semapv:UnspecifiedMatching,central nervous system primitive neuroectodermal neoplasm,central nervous system embryonal tumor
MONDO:0000643,skos:exactMatch,DOID:0060109,semapv:UnspecifiedMatching,vulvar benign neoplasm,vulvar benign neoplasm
MONDO:0000644,skos:exactMatch,DOID:0060110,semapv:UnspecifiedMatching,cervical benign neoplasm,cervical benign neoplasm
MONDO:0000645,skos:exactMatch,DOID:0060111,semapv:UnspecifiedMatching,fallopian tube benign neoplasm,fallopian tube benign neoplasm
MONDO:0000646,skos:exactMatch,DOID:0060112,semapv:UnspecifiedMatching,ovarian benign neoplasm,ovarian benign neoplasm
MONDO:0000647,skos:exactMatch,DOID:0060114,semapv:UnspecifiedMatching,benign vaginal neoplasm,vaginal benign neoplasm
MONDO:0000648,skos:exactMatch,DOID:0060115,semapv:UnspecifiedMatching,nervous system benign neoplasm,nervous system benign neoplasm
MONDO:0000649,skos:exactMatch,DOID:0060116,semapv:UnspecifiedMatching,sensory system cancer,sensory system cancer
MONDO:0000650,skos:exactMatch,DOID:0060117,semapv:UnspecifiedMatching,peritoneal benign neoplasm,peritoneal benign neoplasm
MONDO:0000651,skos:exactMatch,DOID:0060118,semapv:UnspecifiedMatching,obsolete thoracic disorder,thoracic disease
MONDO:0000652,skos:exactMatch,DOID:0060121,semapv:UnspecifiedMatching,integumentary system benign neoplasm,integumentary system benign neoplasm
MONDO:0000653,skos:exactMatch,DOID:0060122,semapv:UnspecifiedMatching,integumentary system cancer,integumentary system cancer
MONDO:0000654,skos:exactMatch,DOID:0060123,semapv:UnspecifiedMatching,benign connective and soft tissue neoplasm,connective tissue benign neoplasm
MONDO:0000659,skos:exactMatch,DOID:0060129,semapv:UnspecifiedMatching,delta-heavy chain disease,delta chain disease
MONDO:0000660,skos:exactMatch,DOID:0060130,semapv:UnspecifiedMatching,akinetopsia,akinetopsia
MONDO:0000661,skos:exactMatch,DOID:0060131,semapv:UnspecifiedMatching,alexithymia,alexithymia
MONDO:0000662,skos:exactMatch,DOID:0060132,semapv:UnspecifiedMatching,amusia,amusia
MONDO:0000663,skos:exactMatch,DOID:0060133,semapv:UnspecifiedMatching,anosognosia,anosognosia
MONDO:0000664,skos:exactMatch,DOID:0060134,semapv:UnspecifiedMatching,apperceptive agnosia,apperceptive agnosia
MONDO:0000665,skos:exactMatch,DOID:0060135,semapv:UnspecifiedMatching,apraxia,apraxia
MONDO:0000666,skos:exactMatch,DOID:0060136,semapv:UnspecifiedMatching,associative visual agnosia,associative agnosia
MONDO:0000667,skos:exactMatch,DOID:0060137,semapv:UnspecifiedMatching,auditory agnosia,auditory agnosia
MONDO:0000668,skos:exactMatch,DOID:0060138,semapv:UnspecifiedMatching,autotopagnosia,autotopagnosia
MONDO:0000669,skos:exactMatch,DOID:0060139,semapv:UnspecifiedMatching,color agnosia,color agnosia
MONDO:0000670,skos:exactMatch,DOID:0060140,semapv:UnspecifiedMatching,cortical deafness,cortical deafness
MONDO:0000671,skos:exactMatch,DOID:0060141,semapv:UnspecifiedMatching,finger agnosia,finger agnosia
MONDO:0000672,skos:exactMatch,DOID:0060142,semapv:UnspecifiedMatching,form agnosia,form agnosia
MONDO:0000673,skos:exactMatch,DOID:0060143,semapv:UnspecifiedMatching,integrative agnosia,integrative agnosia
MONDO:0000674,skos:exactMatch,DOID:0060144,semapv:UnspecifiedMatching,mirror agnosia,mirror agnosia
MONDO:0000675,skos:exactMatch,DOID:0060145,semapv:UnspecifiedMatching,pain agnosia,pain agnosia
MONDO:0000676,skos:exactMatch,DOID:0060146,semapv:UnspecifiedMatching,phonagnosia,phonagnosia
MONDO:0000677,skos:exactMatch,DOID:0060147,semapv:UnspecifiedMatching,semantic agnosia,semantic agnosia
MONDO:0000678,skos:exactMatch,DOID:0060148,semapv:UnspecifiedMatching,simultanagnosia,simultanagnosia
MONDO:0000679,skos:exactMatch,DOID:0060149,semapv:UnspecifiedMatching,social emotional agnosia,social emotional agnosia
MONDO:0000680,skos:exactMatch,DOID:0060150,semapv:UnspecifiedMatching,astereognosia,astereognosia
MONDO:0000681,skos:exactMatch,DOID:0060151,semapv:UnspecifiedMatching,tactile agnosia,tactile agnosia
MONDO:0000682,skos:exactMatch,DOID:0060152,semapv:UnspecifiedMatching,time agnosia,time agnosia
MONDO:0000683,skos:exactMatch,DOID:0060153,semapv:UnspecifiedMatching,topographical agnosia,topographical agnosia
MONDO:0000684,skos:exactMatch,DOID:0060154,semapv:UnspecifiedMatching,verbal auditory agnosia,verbal auditory agnosia
MONDO:0000685,skos:exactMatch,DOID:0060155,semapv:UnspecifiedMatching,visual agnosia,visual agnosia
MONDO:0000686,skos:exactMatch,DOID:0060156,semapv:UnspecifiedMatching,alexia without agraphia,visual verbal agnosia
MONDO:0000687,skos:exactMatch,DOID:0060157,semapv:UnspecifiedMatching,diffuse alopecia areata,diffuse alopecia areata
MONDO:0000688,skos:exactMatch,DOID:0060159,semapv:UnspecifiedMatching,inborn organic aciduria,organic acidemia
MONDO:0000690,skos:exactMatch,DOID:0060163,semapv:UnspecifiedMatching,body dysmorphic disorder,body dysmorphic disorder
MONDO:0000693,skos:exactMatch,DOID:0060166,semapv:UnspecifiedMatching,bipolar II disorder,bipolar ll disorder
MONDO:0000694,skos:exactMatch,DOID:0060167,semapv:UnspecifiedMatching,seasonal affective disorder,seasonal affective disorder
MONDO:0000698,skos:exactMatch,DOID:0060176,semapv:UnspecifiedMatching,gamma-amino butyric acid metabolism disorder,gamma-amino butyric acid metabolism disorder
MONDO:0000700,skos:exactMatch,DOID:0060178,semapv:UnspecifiedMatching,familial hemiplegic migraine,familial hemiplegic migraine
MONDO:0000701,skos:exactMatch,DOID:0060181,semapv:UnspecifiedMatching,ischemic colitis,ischemic colitis
MONDO:0000702,skos:exactMatch,DOID:0060182,semapv:UnspecifiedMatching,microscopic colitis,microscopic colitis
MONDO:0000703,skos:exactMatch,DOID:0060183,semapv:UnspecifiedMatching,collagenous colitis,collagenous colitis
MONDO:0000704,skos:exactMatch,DOID:0060184,semapv:UnspecifiedMatching,lymphocytic colitis,lymphocytic colitis
MONDO:0000705,skos:exactMatch,DOID:0060185,semapv:UnspecifiedMatching,Clostridium difficile colitis,Clostridium difficile colitis
MONDO:0000706,skos:exactMatch,DOID:0060186,semapv:UnspecifiedMatching,chemical colitis,chemical colitis
MONDO:0000707,skos:exactMatch,DOID:0060187,semapv:UnspecifiedMatching,diversion colitis,diversion colitis
MONDO:0000708,skos:exactMatch,DOID:0060188,semapv:UnspecifiedMatching,Crohn jejunoileitis,jejunoileitis
MONDO:0000709,skos:exactMatch,DOID:0060189,semapv:UnspecifiedMatching,Crohn ileitis,ileitis
MONDO:0000710,skos:exactMatch,DOID:0060191,semapv:UnspecifiedMatching,gastroduodenal Crohn disease,gastroduodenal Crohn's disease
MONDO:0000715,skos:exactMatch,DOID:0060219,semapv:UnspecifiedMatching,lymph node adenoid cystic carcinoma,lymph node adenoid cystic carcinoma
MONDO:0000716,skos:exactMatch,DOID:0060223,semapv:UnspecifiedMatching,agraphia,agraphia
MONDO:0000722,skos:exactMatch,DOID:0060242,semapv:UnspecifiedMatching,non-syndromic synpolydactyly,synpolydactyly
MONDO:0000723,skos:exactMatch,DOID:0060243,semapv:UnspecifiedMatching,stutter disorder,stuttering
MONDO:0000724,skos:exactMatch,DOID:0060244,semapv:UnspecifiedMatching,specific language impairment,specific language impairment
MONDO:0000726,skos:exactMatch,DOID:0060250,semapv:UnspecifiedMatching,idiopathic scoliosis,idiopathic scoliosis
MONDO:0000727,skos:exactMatch,DOID:0060253,semapv:UnspecifiedMatching,scapuloperoneal myopathy,scapuloperoneal myopathy
MONDO:0000728,skos:exactMatch,DOID:0060260,semapv:UnspecifiedMatching,ptosis,ptosis
MONDO:0000732,skos:exactMatch,DOID:0060286,semapv:UnspecifiedMatching,combined oxidative phosphorylation deficiency,combined oxidative phosphorylation deficiency
MONDO:0000733,skos:exactMatch,DOID:0060287,semapv:UnspecifiedMatching,cornea plana,cornea plana
MONDO:0000734,skos:exactMatch,DOID:0060289,semapv:UnspecifiedMatching,Ohdo syndrome and variants,Ohdo syndrome
MONDO:0000736,skos:exactMatch,DOID:0060304,semapv:UnspecifiedMatching,dyschromatosis universalis hereditaria,dyschromatosis universalis hereditaria
MONDO:0000739,skos:exactMatch,DOID:0060310,semapv:UnspecifiedMatching,uvulitis,uvulitis
MONDO:0000740,skos:exactMatch,DOID:0060311,semapv:UnspecifiedMatching,adenoid hypertrophy,adenoid hypertrophy
MONDO:0000741,skos:exactMatch,DOID:0060312,semapv:UnspecifiedMatching,angular cheilitis,angular cheilitis
MONDO:0000742,skos:exactMatch,DOID:0060314,semapv:UnspecifiedMatching,obsolete persistent generalized lymphadenopathy,persistent generalized lymphadenopathy
MONDO:0000743,skos:exactMatch,DOID:0060315,semapv:UnspecifiedMatching,oral hairy leukoplakia,oral hairy leukoplakia
